PUC_Maximo_Asset_ID,DPW_Node_ID,Drain_Type,SYSTEM,System_Use_Code,System_Use,lng,lat
58777,58777,Catch Basin Drain,Eastbank,STORM,,-90.09903927,29.96622896
58778,58778,Catch Basin Drain,Eastbank,STORM,,-90.09925964,29.96581797
58779,58779,Catch Basin Drain,Eastbank,STORM,,-90.09936668,29.96586709
58780,58780,Catch Basin Drain,Eastbank,STORM,,-90.09953252,29.96580366
58781,58781,Catch Basin Drain,Eastbank,STORM,,-90.09985213,29.96595663
58782,58782,Catch Basin Drain,Eastbank,STORM,,-90.0982061,29.96559
58783,58783,Catch Basin Drain,Eastbank,STORM,,-90.09888111,29.96549698
58784,58784,Catch Basin Drain,Eastbank,STORM,,-90.09907711,29.96537447
58785,58785,Catch Basin Drain,Eastbank,STORM,,-90.09938308,29.96552731
58786,58786,Catch Basin Drain,Eastbank,STORM,,-90.0992129,29.96565194
58787,58787,Catch Basin Drain,Eastbank,STORM,,-90.09968052,29.96567382
58788,58788,Catch Basin Drain,Eastbank,STORM,,-90.09999469,29.96580299
58789,58789,Catch Basin Drain,Eastbank,STORM,,-90.09966276,29.96554368
58790,58790,Catch Basin Drain,Eastbank,STORM,,-90.09956745,29.96547467
58791,58791,Catch Basin Drain,Eastbank,STORM,,-90.10021302,29.96625371
58792,58792,Catch Basin Drain,Eastbank,STORM,,-90.10032804,29.96629603
58793,58793,Catch Basin Drain,Eastbank,STORM,,-90.10061975,29.96597757
58794,58794,Catch Basin Drain,Eastbank,STORM,,-90.10051496,29.96592035
58795,58795,Catch Basin Drain,Eastbank,STORM,,-90.10152595,29.9663991
58796,58796,Catch Basin Drain,Eastbank,STORM,,-90.10186584,29.96665349
58797,58797,Catch Basin Drain,Eastbank,STORM,,-90.10140819,29.96675294
58798,58798,Catch Basin Drain,Eastbank,STORM,,-90.10173637,29.96696785
58799,58799,Catch Basin Drain,Eastbank,STORM,,-90.10204182,29.96698945
58800,58800,Catch Basin Drain,Eastbank,STORM,,-90.10238009,29.96679453
58801,58801,Catch Basin Drain,Eastbank,STORM,,-90.1024598,29.96684839
58802,58802,Catch Basin Drain,Eastbank,STORM,,-90.10260872,29.96652734
58803,58803,Catch Basin Drain,Eastbank,STORM,,-90.1027252,29.9665678
58804,58804,Catch Basin Drain,Eastbank,STORM,,-90.1025457,29.96698229
58805,58805,Catch Basin Drain,Eastbank,STORM,,-90.10285752,29.96712706
58806,58806,Catch Basin Drain,Eastbank,STORM,,-90.10200565,29.96707097
58807,58807,Catch Basin Drain,Eastbank,STORM,,-90.10194274,29.9672841
58808,58808,Catch Basin Drain,Eastbank,STORM,,-90.10201026,29.96733722
58809,58809,Catch Basin Drain,Eastbank,STORM,,-90.10228158,29.96727477
58810,58810,Catch Basin Drain,Eastbank,STORM,,-90.10222774,29.96733425
58811,58811,Catch Basin Drain,Eastbank,STORM,,-90.10270918,29.96728439
58812,58812,Catch Basin Drain,Eastbank,STORM,,-90.10344009,29.96725686
58813,58813,Catch Basin Drain,Eastbank,STORM,,-90.1034343,29.96760986
58814,58814,Catch Basin Drain,Eastbank,STORM,,-90.10290356,29.96770051
58815,58815,Catch Basin Drain,Eastbank,STORM,,-90.10306209,29.96770574
58816,58816,Catch Basin Drain,Eastbank,STORM,,-90.10353815,29.96745211
58817,58817,Catch Basin Drain,Eastbank,STORM,,-90.10389272,29.9676229
58818,58818,Catch Basin Drain,Eastbank,STORM,,-90.10381179,29.96778461
58819,58819,Catch Basin Drain,Eastbank,STORM,,-90.10376067,29.96704114
58820,58820,Catch Basin Drain,Eastbank,STORM,,-90.10368886,29.96698611
58821,58821,Catch Basin Drain,Eastbank,STORM,,-90.1035103,29.96732438
58822,58822,Catch Basin Drain,Eastbank,STORM,,-90.10395693,29.96683864
58823,58823,Catch Basin Drain,Eastbank,STORM,,-90.10396458,29.96668311
58824,58824,Catch Basin Drain,Eastbank,STORM,,-90.10479643,29.96743325
58825,58825,Catch Basin Drain,Eastbank,STORM,,-90.10551575,29.96694692
58826,58826,Catch Basin Drain,Eastbank,STORM,,-90.10487835,29.96748213
58827,58827,Catch Basin Drain,Eastbank,STORM,,-90.10451844,29.96774497
58828,58828,Catch Basin Drain,Eastbank,STORM,,-90.10459246,29.96779503
58829,58829,Catch Basin Drain,Eastbank,STORM,,-90.10491754,29.96808801
58830,58830,Catch Basin Drain,Eastbank,STORM,,-90.10478413,29.96825736
58831,58831,Catch Basin Drain,Eastbank,STORM,,-90.1046121,29.96794893
58832,58832,Catch Basin Drain,Eastbank,STORM,,-90.10447093,29.96810633
58833,58833,Catch Basin Drain,Eastbank,STORM,,-90.10404334,29.96827106
58834,58834,Catch Basin Drain,Eastbank,STORM,,-90.10410376,29.96831787
58835,58835,Catch Basin Drain,Eastbank,STORM,,-90.10532494,29.96828115
58836,58836,Catch Basin Drain,Eastbank,STORM,,-90.10519946,29.96844745
58837,58837,Catch Basin Drain,Eastbank,STORM,,-90.10608139,29.96862815
58838,58838,Catch Basin Drain,Eastbank,STORM,,-90.10445282,29.96876167
58839,58839,Catch Basin Drain,Eastbank,STORM,,-90.1043894,29.96884106
58840,58840,Catch Basin Drain,Eastbank,STORM,,-90.10489969,29.96907141
58841,58841,Catch Basin Drain,Eastbank,STORM,,-90.10483636,29.96914393
58842,58842,Catch Basin Drain,Eastbank,STORM,,-90.10384293,29.96863475
58843,58843,Catch Basin Drain,Eastbank,STORM,,-90.10376113,29.96857587
58844,58844,Catch Basin Drain,Eastbank,STORM,,-90.10382298,29.96833211
58845,58845,Catch Basin Drain,Eastbank,STORM,,-90.10376127,29.96838965
58846,58846,Catch Basin Drain,Eastbank,STORM,,-90.1031797,29.96788743
58847,58847,Catch Basin Drain,Eastbank,STORM,,-90.10312799,29.96794881
58848,58848,Catch Basin Drain,Eastbank,STORM,,-90.10329985,29.96908521
58849,58849,Catch Basin Drain,Eastbank,STORM,,-90.10338195,29.96912035
58850,58850,Catch Basin Drain,Eastbank,STORM,,-90.10312312,29.96915855
58851,58851,Catch Basin Drain,Eastbank,STORM,,-90.10306336,29.96923297
58852,58852,Catch Basin Drain,Eastbank,STORM,,-90.10331504,29.96930906
58853,58853,Catch Basin Drain,Eastbank,STORM,,-90.10325962,29.96937978
58854,58854,Catch Basin Drain,Eastbank,STORM,,-90.10392346,29.96972905
58855,58855,Catch Basin Drain,Eastbank,STORM,,-90.10385791,29.96980717
58856,58856,Catch Basin Drain,Eastbank,STORM,,-90.10526975,29.96944167
58857,58857,Catch Basin Drain,Eastbank,STORM,,-90.10533746,29.96936357
58858,58858,Catch Basin Drain,Eastbank,STORM,,-90.10550149,29.96938885
58859,58859,Catch Basin Drain,Eastbank,STORM,,-90.10531472,29.96957832
58860,58860,Catch Basin Drain,Eastbank,STORM,,-90.10556409,29.96972562
58861,58861,Catch Basin Drain,Eastbank,STORM,,-90.10573804,29.96976161
58862,58862,Catch Basin Drain,Eastbank,STORM,,-90.10580764,29.96970415
58863,58863,Catch Basin Drain,Eastbank,STORM,,-90.10597471,29.96930828
58864,58864,Catch Basin Drain,Eastbank,STORM,,-90.10646115,29.96914347
58865,58865,Catch Basin Drain,Eastbank,STORM,,-90.10688988,29.9693543
58866,58866,Catch Basin Drain,Eastbank,STORM,,-90.10702484,29.96905874
58867,58867,Catch Basin Drain,Eastbank,STORM,,-90.10732188,29.96959016
58868,58868,Catch Basin Drain,Eastbank,STORM,,-90.10745274,29.96962887
58869,58869,Catch Basin Drain,Eastbank,STORM,,-90.10779727,29.96968332
58870,58870,Catch Basin Drain,Eastbank,STORM,,-90.10799815,29.96974706
58871,58871,Catch Basin Drain,Eastbank,STORM,,-90.12605426,29.9697171
58872,58872,Catch Basin Drain,Eastbank,STORM,,-90.12612755,29.96965029
58873,58873,Catch Basin Drain,Eastbank,STORM,,-90.12523983,29.97000333
58874,58874,Catch Basin Drain,Eastbank,STORM,,-90.12517017,29.9699477
58875,58875,Catch Basin Drain,Eastbank,STORM,,-90.12568724,29.96956376
58876,58876,Catch Basin Drain,Eastbank,STORM,,-90.12561489,29.96949311
58877,58877,Catch Basin Drain,Eastbank,STORM,,-90.12593255,29.96933731
58878,58878,Catch Basin Drain,Eastbank,STORM,,-90.12585804,29.96926726
58879,58879,Catch Basin Drain,Eastbank,STORM,,-90.1256023,29.9693474
58880,58880,Catch Basin Drain,Eastbank,STORM,,-90.12566834,29.96928677
58881,58881,Catch Basin Drain,Eastbank,STORM,,-90.12528746,29.96909268
58882,58882,Catch Basin Drain,Eastbank,STORM,,-90.1253636,29.96902777
58883,58883,Catch Basin Drain,Eastbank,STORM,,-90.12491098,29.96889051
58884,58884,Catch Basin Drain,Eastbank,STORM,,-90.12483643,29.96882421
58885,58885,Catch Basin Drain,Eastbank,STORM,,-90.12357559,29.9700599
58886,58886,Catch Basin Drain,Eastbank,STORM,,-90.12337926,29.97003497
58887,58887,Catch Basin Drain,Eastbank,STORM,,-90.12402636,29.96975785
58888,58888,Catch Basin Drain,Eastbank,STORM,,-90.12392744,29.96968945
58889,58889,Catch Basin Drain,Eastbank,STORM,,-90.12447818,29.96930958
58890,58890,Catch Basin Drain,Eastbank,STORM,,-90.12439435,29.96923883
58891,58891,Catch Basin Drain,Eastbank,STORM,,-90.12412334,29.96933569
58892,58892,Catch Basin Drain,Eastbank,STORM,,-90.12405012,29.96939626
58893,58893,Catch Basin Drain,Eastbank,STORM,,-90.12385186,29.96911574
58894,58894,Catch Basin Drain,Eastbank,STORM,,-90.12378789,29.96918264
58895,58895,Catch Basin Drain,Eastbank,STORM,,-90.12301255,29.96985601
58896,58896,Catch Basin Drain,Eastbank,STORM,,-90.12308163,29.96978103
58897,58897,Catch Basin Drain,Eastbank,STORM,,-90.12330222,29.96899008
58898,58898,Catch Basin Drain,Eastbank,STORM,,-90.12322272,29.96891749
58899,58899,Catch Basin Drain,Eastbank,STORM,,-90.12324,29.96873581
58900,58900,Catch Basin Drain,Eastbank,STORM,,-90.1229902,29.96927278
58901,58901,Catch Basin Drain,Eastbank,STORM,,-90.12291632,29.96921024
58902,58902,Catch Basin Drain,Eastbank,STORM,,-90.12250737,29.96943706
58903,58903,Catch Basin Drain,Eastbank,STORM,,-90.12258144,29.96936588
58904,58904,Catch Basin Drain,Eastbank,STORM,,-90.12230259,29.96993009
58905,58905,Catch Basin Drain,Eastbank,STORM,,-90.12223301,29.96986821
58906,58906,Catch Basin Drain,Eastbank,STORM,,-90.12216624,29.96916147
58907,58907,Catch Basin Drain,Eastbank,STORM,,-90.12224746,29.96909223
58908,58908,Catch Basin Drain,Eastbank,STORM,,-90.12205669,29.96878616
58909,58909,Catch Basin Drain,Eastbank,STORM,,-90.12197283,29.9687179
58910,58910,Catch Basin Drain,Eastbank,STORM,,-90.12082819,29.9699565
58911,58911,Catch Basin Drain,Eastbank,STORM,,-90.12074218,29.96988822
58912,58912,Catch Basin Drain,Eastbank,STORM,,-90.12119805,29.96969808
58913,58913,Catch Basin Drain,Eastbank,STORM,,-90.1212569,29.96963926
58914,58914,Catch Basin Drain,Eastbank,STORM,,-90.12158771,29.96922801
58915,58915,Catch Basin Drain,Eastbank,STORM,,-90.12149605,29.9691528
58916,58916,Catch Basin Drain,Eastbank,STORM,,-90.12127855,29.96951073
58917,58917,Catch Basin Drain,Eastbank,STORM,,-90.12119907,29.96943752
58918,58918,Catch Basin Drain,Eastbank,STORM,,-90.12100952,29.96944452
58919,58919,Catch Basin Drain,Eastbank,STORM,,-90.12095782,29.96950528
58920,58920,Catch Basin Drain,Eastbank,STORM,,-90.12018459,29.96917696
58921,58921,Catch Basin Drain,Eastbank,STORM,,-90.12008649,29.96909982
58922,58922,Catch Basin Drain,Eastbank,STORM,,-90.12044281,29.96912873
58923,58923,Catch Basin Drain,Eastbank,STORM,,-90.12053139,29.96904456
58924,58924,Catch Basin Drain,Eastbank,STORM,,-90.12051635,29.96886508
58925,58925,Catch Basin Drain,Eastbank,STORM,,-90.1204276,29.96878615
58926,58926,Catch Basin Drain,Eastbank,STORM,,-90.1202326,29.96882872
58927,58927,Catch Basin Drain,Eastbank,STORM,,-90.12015185,29.96891858
58928,58928,Catch Basin Drain,Eastbank,STORM,,-90.11976058,29.96969733
58929,58929,Catch Basin Drain,Eastbank,STORM,,-90.11968918,29.96978541
58930,58930,Catch Basin Drain,Eastbank,STORM,,-90.11951467,29.96979442
58931,58931,Catch Basin Drain,Eastbank,STORM,,-90.11941583,29.96971977
58932,58932,Catch Basin Drain,Eastbank,STORM,,-90.11938813,29.96957767
58933,58933,Catch Basin Drain,Eastbank,STORM,,-90.11949096,29.96950238
58934,58934,Catch Basin Drain,Eastbank,STORM,,-90.119659,29.96949331
58935,58935,Catch Basin Drain,Eastbank,STORM,,-90.11974259,29.96958281
58936,58936,Catch Basin Drain,Eastbank,STORM,,-90.11893805,29.96905549
58937,58937,Catch Basin Drain,Eastbank,STORM,,-90.11883523,29.96913077
58938,58938,Catch Basin Drain,Eastbank,STORM,,-90.11887712,29.96887308
58939,58939,Catch Basin Drain,Eastbank,STORM,,-90.11881956,29.96882631
58940,58940,Catch Basin Drain,Eastbank,STORM,,-90.11864405,29.96909526
58941,58941,Catch Basin Drain,Eastbank,STORM,,-90.11858644,29.96905224
58942,58942,Catch Basin Drain,Eastbank,STORM,,-90.11806141,29.96985287
58943,58943,Catch Basin Drain,Eastbank,STORM,,-90.11815708,29.96977564
58944,58944,Catch Basin Drain,Eastbank,STORM,,-90.11813917,29.96965488
58945,58945,Catch Basin Drain,Eastbank,STORM,,-90.11804546,29.96957153
58946,58946,Catch Basin Drain,Eastbank,STORM,,-90.11783901,29.96978708
58947,58947,Catch Basin Drain,Eastbank,STORM,,-90.11793275,29.96986855
58948,58948,Catch Basin Drain,Eastbank,STORM,,-90.11782108,29.96966881
58949,58949,Catch Basin Drain,Eastbank,STORM,,-90.11792185,29.96958538
58950,58950,Catch Basin Drain,Eastbank,STORM,,-90.11733762,29.96911882
58951,58951,Catch Basin Drain,Eastbank,STORM,,-90.11725124,29.96919863
58952,58952,Catch Basin Drain,Eastbank,STORM,,-90.11706708,29.96917568
58953,58953,Catch Basin Drain,Eastbank,STORM,,-90.11701463,29.96912208
58954,58954,Catch Basin Drain,Eastbank,STORM,,-90.11729793,29.96895973
58955,58955,Catch Basin Drain,Eastbank,STORM,,-90.11723322,29.96891102
58956,58956,Catch Basin Drain,Eastbank,STORM,,-90.116999,29.96899134
58957,58957,Catch Basin Drain,Eastbank,STORM,,-90.11626739,29.96984067
58958,58958,Catch Basin Drain,Eastbank,STORM,,-90.11632072,29.96988115
58959,58959,Catch Basin Drain,Eastbank,STORM,,-90.11650214,29.96989345
58960,58960,Catch Basin Drain,Eastbank,STORM,,-90.11660061,29.9698225
58961,58961,Catch Basin Drain,Eastbank,STORM,,-90.11624459,29.96970923
58962,58962,Catch Basin Drain,Eastbank,STORM,,-90.11633112,29.96961692
58963,58963,Catch Basin Drain,Eastbank,STORM,,-90.11649339,29.9696103
58964,58964,Catch Basin Drain,Eastbank,STORM,,-90.11654365,29.96966763
58965,58965,Catch Basin Drain,Eastbank,STORM,,-90.11521558,29.96969971
58966,58966,Catch Basin Drain,Eastbank,STORM,,-90.1149435,29.96947098
58967,58967,Catch Basin Drain,Eastbank,STORM,,-90.1151775,29.96940941
58968,58968,Catch Basin Drain,Eastbank,STORM,,-90.11528371,29.96946788
58969,58969,Catch Basin Drain,Eastbank,STORM,,-90.11576773,29.96903057
58970,58970,Catch Basin Drain,Eastbank,STORM,,-90.11568119,29.96894728
58971,58971,Catch Basin Drain,Eastbank,STORM,,-90.11550601,29.96895378
58972,58972,Catch Basin Drain,Eastbank,STORM,,-90.11543659,29.969055
58973,58973,Catch Basin Drain,Eastbank,STORM,,-90.11567038,29.96924525
58974,58974,Catch Basin Drain,Eastbank,STORM,,-90.11576622,29.9691549
58975,58975,Catch Basin Drain,Eastbank,STORM,,-90.11427678,29.96882617
58976,58976,Catch Basin Drain,Eastbank,STORM,,-90.11437274,29.96890142
58977,58977,Catch Basin Drain,Eastbank,STORM,,-90.11439546,29.96903911
58978,58978,Catch Basin Drain,Eastbank,STORM,,-90.11383184,29.96923635
58979,58979,Catch Basin Drain,Eastbank,STORM,,-90.11391832,29.96932401
58980,58980,Catch Basin Drain,Eastbank,STORM,,-90.11406917,29.96931291
58981,58981,Catch Basin Drain,Eastbank,STORM,,-90.1146072,29.96997715
58982,58982,Catch Basin Drain,Eastbank,STORM,,-90.1138167,29.96912435
58983,58983,Catch Basin Drain,Eastbank,STORM,,-90.11384248,29.96860031
58984,58984,Catch Basin Drain,Eastbank,STORM,,-90.11300239,29.96857753
58985,58985,Catch Basin Drain,Eastbank,STORM,,-90.11308887,29.96866519
58986,58986,Catch Basin Drain,Eastbank,STORM,,-90.11326098,29.96867553
58987,58987,Catch Basin Drain,Eastbank,STORM,,-90.11259005,29.9691386
58988,58988,Catch Basin Drain,Eastbank,STORM,,-90.11249414,29.96905898
58989,58989,Catch Basin Drain,Eastbank,STORM,,-90.11232611,29.96906617
58990,58990,Catch Basin Drain,Eastbank,STORM,,-90.11226667,29.96917372
58991,58991,Catch Basin Drain,Eastbank,STORM,,-90.11225807,29.96928987
58992,58992,Catch Basin Drain,Eastbank,STORM,,-90.11235912,29.96936017
58993,58993,Catch Basin Drain,Eastbank,STORM,,-90.11251189,29.96936783
58994,58994,Catch Basin Drain,Eastbank,STORM,,-90.11258629,29.96926917
58995,58995,Catch Basin Drain,Eastbank,STORM,,-90.11179149,29.96994292
58996,58996,Catch Basin Drain,Eastbank,STORM,,-90.11151339,29.96985535
58997,58997,Catch Basin Drain,Eastbank,STORM,,-90.11198703,29.96979851
58998,58998,Catch Basin Drain,Eastbank,STORM,,-90.11111914,29.96928992
58999,58999,Catch Basin Drain,Eastbank,STORM,,-90.11049308,29.96966216
59000,59000,Catch Basin Drain,Eastbank,STORM,,-90.11105408,29.96926994
59001,59001,Catch Basin Drain,Eastbank,STORM,,-90.11166117,29.96868819
59002,59002,Catch Basin Drain,Eastbank,STORM,,-90.11151968,29.96869687
59003,59003,Catch Basin Drain,Eastbank,STORM,,-90.111304,29.96890421
59004,59004,Catch Basin Drain,Eastbank,STORM,,-90.11120521,29.96882518
59005,59005,Catch Basin Drain,Eastbank,STORM,,-90.11015443,29.9687773
59006,59006,Catch Basin Drain,Eastbank,STORM,,-90.11025033,29.96868133
59007,59007,Catch Basin Drain,Eastbank,STORM,,-90.11057003,29.96894613
59008,59008,Catch Basin Drain,Eastbank,STORM,,-90.11047423,29.96903397
59009,59009,Catch Basin Drain,Eastbank,STORM,,-90.11073132,29.96907885
59010,59010,Catch Basin Drain,Eastbank,STORM,,-90.11064266,29.96916864
59011,59011,Catch Basin Drain,Eastbank,STORM,,-90.11039432,29.96958126
59012,59012,Catch Basin Drain,Eastbank,STORM,,-90.11029931,29.96983783
59013,59013,Catch Basin Drain,Eastbank,STORM,,-90.11020045,29.96976504
59014,59014,Catch Basin Drain,Eastbank,STORM,,-90.10938778,29.96972812
59015,59015,Catch Basin Drain,Eastbank,STORM,,-90.10661516,29.96887558
59016,59016,Catch Basin Drain,Eastbank,STORM,,-90.10656885,29.96873142
59017,59017,Catch Basin Drain,Eastbank,STORM,,-90.10636656,29.96860706
59018,59018,Catch Basin Drain,Eastbank,STORM,,-90.10601499,29.96895059
59019,59019,Catch Basin Drain,Eastbank,STORM,,-90.10293986,29.96964487
59020,59020,Catch Basin Drain,Eastbank,STORM,,-90.10285523,29.96958284
59021,59021,Catch Basin Drain,Eastbank,STORM,,-90.10242433,29.96867585
59022,59022,Catch Basin Drain,Eastbank,STORM,,-90.10236812,29.96875343
59023,59023,Catch Basin Drain,Eastbank,STORM,,-90.10218148,29.9686992
59024,59024,Catch Basin Drain,Eastbank,STORM,,-90.10223201,29.96873341
59025,59025,Catch Basin Drain,Eastbank,STORM,,-90.10165615,29.96957162
59026,59026,Catch Basin Drain,Eastbank,STORM,,-90.10172959,29.96949357
59027,59027,Catch Basin Drain,Eastbank,STORM,,-90.10156348,29.96957888
59028,59028,Catch Basin Drain,Eastbank,STORM,,-90.10145498,29.96953162
59029,59029,Catch Basin Drain,Eastbank,STORM,,-90.10167797,29.96937311
59030,59030,Catch Basin Drain,Eastbank,STORM,,-90.10141554,29.96941252
59031,59031,Catch Basin Drain,Eastbank,STORM,,-90.10149921,29.9693202
59032,59032,Catch Basin Drain,Eastbank,STORM,,-90.10102075,29.96912763
59033,59033,Catch Basin Drain,Eastbank,STORM,,-90.10109722,29.96903774
59034,59034,Catch Basin Drain,Eastbank,STORM,,-90.09997496,29.96983708
59035,59035,Catch Basin Drain,Eastbank,STORM,,-90.10006884,29.96973173
59036,59036,Catch Basin Drain,Eastbank,STORM,,-90.10007319,29.9695543
59037,59037,Catch Basin Drain,Eastbank,STORM,,-90.09997728,29.96947529
59038,59038,Catch Basin Drain,Eastbank,STORM,,-90.10076798,29.96873408
59039,59039,Catch Basin Drain,Eastbank,STORM,,-90.10067619,29.96867011
59040,59040,Catch Basin Drain,Eastbank,STORM,,-90.10058426,29.9686755
59041,59041,Catch Basin Drain,Eastbank,STORM,,-90.10050784,29.96876164
59042,59042,Catch Basin Drain,Eastbank,STORM,,-90.10027997,29.96914006
59043,59043,Catch Basin Drain,Eastbank,STORM,,-90.10037824,29.96920222
59044,59044,Catch Basin Drain,Eastbank,STORM,,-90.09950365,29.96947272
59045,59045,Catch Basin Drain,Eastbank,STORM,,-90.09916914,29.96924775
59046,59046,Catch Basin Drain,Eastbank,STORM,,-90.09922331,29.9691614
59047,59047,Catch Basin Drain,Eastbank,STORM,,-90.09896729,29.96926273
59048,59048,Catch Basin Drain,Eastbank,STORM,,-90.09890184,29.96921587
59049,59049,Catch Basin Drain,Eastbank,STORM,,-90.09913328,29.96895559
59050,59050,Catch Basin Drain,Eastbank,STORM,,-90.09920374,29.96900312
59051,59051,Catch Basin Drain,Eastbank,STORM,,-90.09874664,29.96882511
59052,59052,Catch Basin Drain,Eastbank,STORM,,-90.09863152,29.96890652
59053,59053,Catch Basin Drain,Eastbank,STORM,,-90.0984143,29.96859829
59054,59054,Catch Basin Drain,Eastbank,STORM,,-90.09832345,29.96869054
59055,59055,Catch Basin Drain,Eastbank,STORM,,-90.09814553,29.96874324
